source_paper_id,author_id,author_name,institutions,paper_subfield,paper_field,paper_topic,referenced_paper_id,referenced_paper_name,relationship
https://openalex.org/W2099504029,https://openalex.org/A5023549843,Carena J. van Riper,Texas A&M University,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2066814480,"Mapping outdoor recreationists' perceived social values for ecosystem services at Hinchinbrook Island National Park, Australia",outgoing
https://openalex.org/W2099504029,https://openalex.org/A5029259731,Caron Chess,"Rutgers, The State University of New Jersey",Management Science and Operations Research,Decision Sciences,Evaluation and Performance Assessment,https://openalex.org/W1970770873,Evaluating Environmental Public Participation: Methodological Questions,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,Alaska Pacific University,Economics and Econometrics,"Economics, Econometrics and Finance",Economic and Environmental Valuation,https://openalex.org/W2090135856,Testing a place-based theory for environmental evaluation: an Alaska case study,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,The University of Queensland,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2164811385,An analysis of the relationships between multiple values and physical landscapes at a regional scale using public participation GIS and landscape character classification,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,University of South Australia; Green Mountain College,Sociology and Political Science,Social Sciences,Diverse Aspects of Tourism Research,https://openalex.org/W2119414711,Mapping landscape values and development preferences: a method for tourism and residential development planning,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,Central Washington University,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W24811941,Public Participation GIS: A New Method for Use in National Forest Planning,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5029869377,Rebecca L. Medway,"University of Maryland, College Park",Sociology and Political Science,Social Sciences,Survey Methodology and Nonresponse,https://openalex.org/W2080869763,When More Gets You Less: A Meta-Analysis of the Effect of Concurrent Web Options on Mail Survey Response Rates,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5083182664,Marketta Kyttä,Aalto University,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2326394492,Urban happiness: context-sensitive study of the social sustainability of urban settings,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5033101682,Karen K. Kemp,,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2129635783,Encyclopedia of geographic information science,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5075504564,Maarit Kahila,,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W172443225,SoftGIS as a Bridge-Builder in Collaborative Urban Planning,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,The University of Queensland,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2100521693,An evaluation of the use of points versus polygons in public participation geographic information systems using quasi-experimental design and Monte Carlo simulation,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,The University of Queensland,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2142019291,The relationship between social values for ecosystem services and global land cover: An empirical analysis,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5010542592,Anna Broberg,Aalto University,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2041390455,Child-friendly urban structures: Bullerby revisited,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,The University of Queensland; Central Washington University,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2031715202,Measuring change in place values using public participation GIS (PPGIS),outgoing
https://openalex.org/W2099504029,https://openalex.org/A5071253335,Heli Rantanen,,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2012528999,The SoftGIS approach to local knowledge,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,The University of Queensland,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2080799620,Which ‘public'? Sampling effects in public participation GIS (PPGIS) and volunteered geographic information (VGI) systems for public lands management,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5069993581,Jessica Clément,Colorado State University,Global and Planetary Change,Environmental Science,Forest Management and Policy,https://openalex.org/W1977732790,"Using analyses of public value orientations, attitudes and preferences to inform national forest planning in Colorado and Wyoming",outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,The University of Queensland,"Geography, Planning and Development",Social Sciences,Geographic Information Systems Studies,https://openalex.org/W2077124009,An empirical evaluation of the spatial accuracy of public participation GIS (PPGIS) data,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5083182664,Marketta Kyttä,Aalto University,"Health, Toxicology and Mutagenesis",Environmental Science,Urban Green Space and Health,https://openalex.org/W2147078704,Urban Environment and Children's Active Lifestyle: SoftGIS Revealing Children's Behavioral Patterns and Meaningful Places,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5062428908,Jennifer L. Beverly,Canadian Forest Service,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2164933298,Assessing spatial attributes of forest landscape values: an internet-based participatory mapping approach,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5065581661,Rebecca J. McLain,Institute for Culture and Ecology,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2020351885,Making Sense of Human Ecology Mapping: An Overview of Approaches to Integrating Socio-Spatial Data into Environmental Planning,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5010542592,Anna Broberg,Aalto University,Transportation,Social Sciences,Urban Transport and Accessibility,https://openalex.org/W2002666980,Physical environmental characteristics promoting independent and active transport to children's meaningful places,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,The University of Queensland,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2090205619,The extrapolation of social landscape values to a national level in New Zealand using landscape character classification,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5031674505,Christopher M. Raymond,University of South Australia,Sociology and Political Science,Social Sciences,Diverse Aspects of Tourism Research,https://openalex.org/W2157469278,A Spatial Method for Assessing Resident and Visitor Attitudes Towards Tourism Growth and Development,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,University of South Australia,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2046747103,A comparison of perceptions of biological value with scientific assessment of biological importance,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5035573977,Amy Pocewicz,The Nature Conservancy,Epidemiology,Medicine,Data-Driven Disease Surveillance,https://openalex.org/W2122895493,An Evaluation of Internet Versus Paper‐based Methods for Public Participation Geographic Information Systems (PPGIS),outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,The University of Queensland,Global and Planetary Change,Environmental Science,Land Use and Ecosystem Services,https://openalex.org/W2157828529,Social Landscape Metrics: Measures for Understanding Place Values from Public Participation Geographic Information Systems (PPGIS),outgoing
https://openalex.org/W2099504029,https://openalex.org/A5080009521,Kathleen E. Halvorsen,Michigan Technological University,"Management, Monitoring, Policy and Law",Environmental Science,Environmental Education and Sustainability,https://openalex.org/W1981399724,"Assessing Public Participation Techniques for Comfort, Convenience, Satisfaction, and Deliberation",outgoing
https://openalex.org/W2099504029,https://openalex.org/A5103699345,Norman McIntyre,Lakehead University,Economics and Econometrics,"Economics, Econometrics and Finance",Economic and Environmental Valuation,https://openalex.org/W1498486420,"A Place-Based, Values-Centered Approach to Managing Recreation on Canadian Crown Lands",outgoing
https://openalex.org/W2099504029,https://openalex.org/A5051442897,Greg Brown,,Urban Studies,Social Sciences,Urban Planning and Governance,https://openalex.org/W1975077301,Assessing the Effectiveness of Public Participation in Neighbourhood Planning,outgoing
https://openalex.org/W2099504029,https://openalex.org/A5030681852,Bruce Hannon,National Center for Supercomputing Applications; University of Illinois Urbana-Champaign,Economics and Econometrics,"Economics, Econometrics and Finance",Economic and Environmental Valuation,https://openalex.org/W2027275578,"Sense of place: geographic discounting by people, animals and plants",outgoing
